movie title,Generes,Overview,Keywords,Director,Top 5 Casts,Writer,path
Logan's Run,"['Action', 'Adventure', 'Sci-Fi']",A police officer in the future uncovers the deadly secret behind a society that worships youth.,"['cat', 'domed city', 'fugitive', 'biosphere', 'future shock', 'dystopia', 'fight for freedom', 'totalitarianism', 'ageism', 'nursery']",Michael Anderson,"['William F. Nolan', 'George Clayton Johnson', 'Michael York', 'Jenny Agutter', 'Richard Jordan']",David Zelag Goodman,/title/tt0074812/
Captain America: The Winter Soldier,"['Action', 'Adventure', 'Sci-Fi']","As Steve Rogers struggles to embrace his role in the modern world, he teams up with a fellow Avenger and S.H.I.E.L.D agent, Black Widow, to battle a new threat from history: an assassin known as the Winter Soldier.","['conspiracy', 'heroism', 'assassin', 'world domination', 'bionic arm', 'brainwashing', 'post cold war', 'rogue agent', 'presumed dead', 'superhero']",Anthony Russo,"['Christopher Markus', 'Stephen McFeely', 'Joe Simon', 'Chris Evans', 'Samuel L. Jackson']",Joe Russo,/title/tt1843866/
Hard to Kill,"['Action', 'Crime', 'Drama']","Left for dead with his wife killed in their house, L.A. Detective Mason Storm will have to make a quick recovery, expose those behind the murder and take revenge.","['coma', 'hospital', 'revenge', 'nurse', 'presumed dead', 'senator', '1990s', 'crooked cop', 'year 1990', 'year 1983']",Bruce Malmuth,"['Steven Seagal', 'Kelly LeBrock', 'William Sadler', 'Bruce Malmuth', 'Steven McKay']",Steven McKay,/title/tt0099739/
Open Range,"['Action', 'Drama', 'Romance']",A former gunslinger is forced to take up arms again when he and his cattle crew are threatened by a corrupt lawman.,"['19th century', 'cattle', 'violence', 'showdown', 'crooked marshal', 'cattle drive', 'vigilantism', 'villain', 'hero', 'evil man']",Kevin Costner,"['Craig Storper', 'Kevin Costner', 'Robert Duvall', 'Diego Luna', 'Kevin Costner']",Lauran Paine,/title/tt0316356/
The Rocketeer,"['Action', 'Adventure', 'Family']",A young pilot stumbles onto a prototype jetpack that allows him to become a high-flying masked hero.,"['1930s', 'dieselpunk', 'jet pack', 'nazi', 'based on comic book', 'biplane', 'superhero', 'female stockinged legs', 'female stockinged feet', 'foot closeup']",Joe Johnston,"['Danny Bilson', 'Paul De Meo', 'Billy Campbell', 'Jennifer Connelly', 'Alan Arkin']",Dave Stevens,/title/tt0102803/
The Nice Guys,"['Action', 'Comedy', 'Crime']","In 1970s Los Angeles, a mismatched pair of private eyes investigate a missing girl and the mysterious death of a porn star.","['neo noir', 'investigation', 'los angeles california', 'bare breasts', 'private investigator', 'conspiracy', 'female nudity', 'falling asleep while driving', 'falling off a balcony', 'porn star']",Shane Black,"['Anthony Bagarozzi', 'Russell Crowe', 'Ryan Gosling', 'Angourie Rice', 'Shane Black']",Shane Black,/title/tt3799694/
Pearl Harbor,"['Action', 'Drama', 'History']",A tale of war and romance mixed in with history. The story follows two lifelong friends and a beautiful nurse who are caught up in the horror of an infamous Sunday morning in 1941.,"['sex', 'child abuse', 'historically inaccurate', 'hand on butt', 'beer', 'bare chested male', 'boxer shorts', 'fairy godmother', 'faeces drowning', 'franklin d. roosevelt character']",Michael Bay,"['Ben Affleck', 'Kate Beckinsale', 'Josh Hartnett', 'Michael Bay', 'Randall Wallace']",Randall Wallace,/title/tt0213149/
Snowpiercer,"['Action', 'Sci-Fi', 'Thriller']","In a future where a failed climate change experiment has killed all life except for the survivors who boarded the Snowpiercer (a train that travels around the globe), a new class system emerges.","['train', 'perpetual winter', 'closed ecological system', 'population control', 'dystopia', 'ice', 'tunnel', 'based on graphic novel', 'revolt', 'social commentary']",Bong Joon Ho,"['Benjamin Legrand', 'Jean-Marc Rochette', 'Chris Evans', 'Jamie Bell', 'Tilda Swinton']",Jacques Lob,/title/tt1706620/
Kung Fu Panda,"['Animation', 'Action', 'Adventure']","To everyone's surprise, including his own, Po, an overweight, clumsy panda, is chosen as protector of the Valley of Peace. His suitability will soon be tested as the valley's arch-enemy is on his way.","['anthropomorphic animal', 'kung fu', 'china', 'martial arts', 'giant panda', 'furry', 'wilhelm scream', 'lying', 'falling from a tree', 'bow and arrow']",Mark Osborne,"['Jonathan Aibel', 'Glenn Berger', 'Ethan Reiff', 'Jack Black', 'Ian McShane']",John Stevenson,/title/tt0441773/
Looper,"['Action', 'Drama', 'Sci-Fi']","In 2074, when the mob wants to get rid of someone, the target is sent into the past, where a hired gun awaits - someone like Joe - who one day learns the mob wants to 'close the loop' by sending back Joe's future self for assassination.","['time travel', 'future', 'time loop', 'shanghai', 'cityscape', 'night cityscape', 'mob execution', 'cyberpunk', 'stripper', 'strip club']",Rian Johnson,"['Joseph Gordon-Levitt', 'Bruce Willis', 'Emily Blunt', 'Rian Johnson', 'Rian Johnson']",Rian Johnson,/title/tt1276104/
John Wick: Chapter 3 - Parabellum,"['Action', 'Crime', 'Thriller']","John Wick is on the run after killing a member of the international assassins' guild, and with a $14 million price tag on his head, he is the target of hit men and women everywhere.","['sequel', 'third part', 'desert', 'chase', 'assassin', 'dog', 'kicked by a horse', 'wanted man', 'one man army', 'past coming back to haunt']",Chad Stahelski,"['Shay Hatten', 'Chris Collins', 'Keanu Reeves', 'Halle Berry', 'Ian McShane']",Derek Kolstad,/title/tt6146586/
Batman v Superman: Dawn of Justice,"['Action', 'Adventure', 'Sci-Fi']","Fearing that the actions of Superman are left unchecked, Batman takes on the Man of Steel, while the world wrestles with what kind of a hero it really needs.","['superhero', 'dc extended universe', 'based on comic book', 'sequel to a reboot', 'sequel', 'superhero versus superhero', 'revenge', 'vigilante', 'dc comics', 'gotham']",Zack Snyder,"['David S. Goyer', 'Bob Kane', 'Ben Affleck', 'Henry Cavill', 'Amy Adams']",Chris Terrio,/title/tt2975590/
Inferno,"['Action', 'Adventure', 'Crime']","When Robert Langdon wakes up in an Italian hospital with amnesia, he teams up with Dr. Sienna Brooks and they race across Europe together against the clock to foil a deadly global plot.","['amnesia', 'church', 'museum', 'police', 'virus', 'professor', 'europe', 'world health organization', 'hunt', 'conspiracy']",Ron Howard,"['David Koepp', 'Tom Hanks', 'Felicity Jones', 'Irrfan Khan', 'Ron Howard']",Dan Brown,/title/tt3062096/
Inferno,"['Action', 'Comedy', 'Drama']",A man (JCVD) drives out in the desert where some men steal his motorcycle and leave him for dead. He survives and no longer thinks of suicide as he now has a purpose in life: revenge and getting his bike back.,"['nudity', 'female nudity', 'male nudity', 'sex', 'disembowelment', 'gun', 'man wrapped in a towel', 'psychotronic film', 'old man', 'boobs']",John G. Avildsen,"['Jean-Claude Van Damme', 'Pat Morita', 'Danny Trejo', 'John G. Avildsen', ""Tom O'Rourke""]",Tom O'Rourke,/title/tt3062096/
Planet of the Apes,"['Action', 'Adventure', 'Sci-Fi']","In 2029, an Air Force astronaut crash-lands on a mysterious planet where evolved, talking apes dominate a race of primitive humans.","['reboot', 'ape', 'planet of the apes', 'aquaphobia', 'psychotronic film', 'lincoln memorial', 'set up for unmade sequel', 'blockbuster', '2020s', 'astronomical object in title']",Tim Burton,"['William Broyles Jr.', 'Lawrence Konner', 'Mark Wahlberg', 'Helena Bonham Carter', 'Tim Roth']",Pierre Boulle,/title/tt0133152/
King Kong,"['Action', 'Adventure', 'Drama']","A greedy film producer assembles a team of moviemakers and sets out for the infamous Skull Island, where they find more than just cannibalistic natives.","['gorilla', 'island', 'new york city', 'jungle', 'expedition', 'giant ape', 'remake of cult film', 'barefoot woman', 'color remake of black and white film', 'monster movie']",Peter Jackson,"['Philippa Boyens', 'Peter Jackson', 'Naomi Watts', 'Jack Black', 'Adrien Brody']",Fran Walsh,/title/tt0360717/
Masters of the Universe,"['Action', 'Adventure', 'Fantasy']",The heroic warrior He-Man battles against the evil lord Skeletor and his armies of darkness for control of Castle Grayskull.,"['masters of the universe', 'superhero', 'good versus evil', 'warrior', 'villain', 'based on toy', 'surrealism', 'male protagonist', 'violence', 'skeleton']",Gary Goddard,"['Stephen Tolkin', 'Gary Goddard', 'Dolph Lundgren', 'Frank Langella', 'Meg Foster']",David Odell,/title/tt0093507/
Smokey and the Bandit,"['Action', 'Adventure', 'Comedy']","The Bandit is hired on to run a tractor-trailer full of beer over state lines, in hot pursuit by a pesky sheriff.","['cb radio', 'road movie', 'police chase', 'modern western', 'truck driving', 'sheriff', 'eighteen wheeler', 'convoy', 'tow truck', 'truck driver']",Hal Needham,"['Robert L. Levy', 'James Lee Barrett', 'Burt Reynolds', 'Sally Field', 'Jerry Reed']",Hal Needham,/title/tt0076729/
Miami Vice,"['Action', 'Adventure', 'Crime']","Based on the 1980s TV action/drama, this update focuses on vice detectives Crockett and Tubbs as their respective personal and professional lives become dangerously intertwined.","['police investigation', 'police detective', 'drug deal', 'drugs', 'undercover', 'drug smuggling', 'vice cop', 'undercover agent', 'urban setting', 'no title at beginning']",Michael Mann,"['Anthony Yerkovich', 'Colin Farrell', 'Jamie Foxx', 'Gong Li', 'Michael Mann']",Michael Mann,/title/tt0430357/
Polar,"['Action', 'Thriller']","A retiring assassin suddenly finds himself on the receiving end of a hit, contracted by none other than his own employer seeking to cash in on the pensions of aging employees.","['based on comic book', 'female nudity', 'bare breasts', 'based on comic', 'bare butt', 'hitman', 'based on graphic novel', 'dark horse comics', ""camera shot of a woman's butt"", 'nipple piercing']",Jonas Åkerlund,"['Víctor Santos', 'Mads Mikkelsen', 'Vanessa Hudgens', 'Katheryn Winnick', 'Jonas Åkerlund']",Jayson Rothwell,/title/tt4139588/
"Lock, Stock and Two Smoking Barrels","['Action', 'Comedy', 'Crime']","Eddy persuades his three pals to pool money for a vital poker game against a powerful local mobster, Hatchet Harry. Eddy loses, after which Harry gives him a week to pay back 500,000 pounds.","['gangster', 'dark comedy', 'violence', 'united kingdom', 'shotgun', 'money', 'gang', 'debt', 'drugs', 'drug dealer']",Guy Ritchie,"['Jason Flemyng', 'Dexter Fletcher', 'Nick Moran', 'Guy Ritchie', 'Guy Ritchie']",Guy Ritchie,/title/tt0120735/
Jumper,"['Action', 'Adventure', 'Sci-Fi']",A teenager with teleportation abilities suddenly finds himself in the middle of an ancient war between those like him and their sworn annihilators.,"['teleportation', 'bank', 'theft', 'water', 'based on novel', 'travel', 'vault', 'ice', 'bank vault', 'paladin']",Doug Liman,"['Jim Uhls', 'Simon Kinberg', 'Hayden Christensen', 'Samuel L. Jackson', 'Jamie Bell']",David S. Goyer,/title/tt0489099/
Mulan,"['Action', 'Adventure', 'Drama']",A young Chinese maiden disguises herself as a male warrior in order to save her father.,"['remake', 'warrior', 'sword', 'martial arts', 'northern wei dynasty', 'china', 'ancient china', 'reference to genghis khan', 'tough girl', 'assassin']",Niki Caro,"['Amanda Silver', 'Lauren Hynek', 'Liu Yifei', 'Donnie Yen', 'Gong Li']",Rick Jaffa,/title/tt4566758/
Blade,"['Action', 'Horror', 'Sci-Fi']","A half-vampire, half-mortal man becomes a protector of the mortal race, while slaying evil vampires.","['vampire', 'vampire hunter', 'revenge', '1990s', 'stylized violence', 'martial arts', 'based on comic book', 'good versus evil', 'sword fight', 'dark hero']",Stephen Norrington,"['Wesley Snipes', 'Stephen Dorff', 'Kris Kristofferson', 'Stephen Norrington', 'David S. Goyer']",David S. Goyer,/title/tt0120611/
2012,"['Action', 'Adventure', 'Sci-Fi']",A frustrated writer struggles to keep his family alive when a series of global catastrophes threatens to annihilate mankind.,"['apocalypse', 'earthquake', 'end of the world', 'elizabeth i character', 'disaster film', 'juvenile bedwetting', 'flying bat', ""caesar's palace las vegas"", 'desk bell', 'grocery shopping']",Roland Emmerich,"['Harald Kloser', 'John Cusack', 'Thandiwe Newton', 'Chiwetel Ejiofor', 'Roland Emmerich']",Roland Emmerich,/title/tt1190080/
Gold,"['Action', 'Thriller']","In the not too distant future, a drifter (Zac Efron) travelling through the desert discovers the largest gold nugget ever found. He must guard it from thieves amid harsh conditions and wild dogs while waiting for his partner to return.","['psychological drama', 'south australian desert', 'drifter', 'gold nugget', 'excavate', 'betrayal', 'restricted access', 'outback south australia', 'survival', 'f word']",Anthony Hayes,"['Polly Smyth', 'Zac Efron', 'Akuol Ngot', 'Thiik Biar', 'Anthony Hayes']",Anthony Hayes,/title/tt6020800/
Gold,"['Adventure', 'Drama', 'History']","Love, ambition, treason and death clash in a neverending search for a city built with gold.","['love', 'amazonia', 'conquistador']",Agustín Díaz Yanes,"['Agustín Díaz Yanes', 'Raúl Arévalo', 'Bárbara Lennie', 'Óscar Jaenada', 'Agustín Díaz Yanes']",Arturo Pérez-Reverte,/title/tt6020800/
The Day After Tomorrow,"['Action', 'Adventure', 'Sci-Fi']","Jack Hall, paleoclimatologist, must make a daring trek from Washington, D.C. to New York City to reach his son, trapped in the cross-hairs of a sudden international storm which plunges the planet into a new Ice Age.","['global warming', 'end of the world', 'climate crisis', 'climate', 'weather', 'scientist', 'climate change', 'disaster film', 'natural disaster', 'disaster']",Roland Emmerich,"['Jeffrey Nachmanoff', 'Dennis Quaid', 'Jake Gyllenhaal', 'Emmy Rossum', 'Roland Emmerich']",Roland Emmerich,/title/tt0319262/
The Warriors,"['Action', 'Crime', 'Thriller']","In the near future, a charismatic leader summons the street gangs of New York City in a bid to take it over. When he is killed, The Warriors are falsely blamed and now must fight their way home while every other gang is hunting them down.","['new york city', 'street gang', 'disc jockey', 'warrior', 'truce', 'social decay', 'sociopath', 'threatened with a knife', 'afro', 'fugitive']",Walter Hill,"['David Shaber', 'Walter Hill', 'Michael Beck', 'James Remar', 'Dorsey Wright']",Sol Yurick,/title/tt0080120/
The Warriors,"['Adventure', 'Drama', 'History']","During the fourteenth century when the Hundred Years War between France and England is beginning the English occupation of French Aquitainia, rebel French Knights vow to oust Edward, Prince of Wales, ruler of Aquitaine.","['men in tights', '14th century', 'father son relationship', 'prince of wales', 'medieval times', 'oppression', 'masked hero', 'jousting match', 'feudal system', 'damsel in distress']",Henry Levin,"['Phil Park', 'Errol Flynn', 'Joanne Dru', 'Peter Finch', 'Henry Levin']",Daniel B. Ullman,/title/tt0080120/
